date,year,location,species,type,count
7/10,2006,Tatlawiksuk River,Chinook,Counted Live,146
7/10,2006,Tatlawiksuk River,Chum,Counted Live,1791
7/10,2006,Tatlawiksuk River,Coho,Counted Live,0
7/10,2006,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2007,Tatlawiksuk River,Chinook,Counted Live,147
7/10,2007,Tatlawiksuk River,Chum,Counted Live,4034
7/10,2007,Tatlawiksuk River,Coho,Counted Live,0
7/10,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2008,Tatlawiksuk River,Chinook,Counted Live,16
7/10,2008,Tatlawiksuk River,Chum,Counted Live,1261
7/10,2008,Tatlawiksuk River,Coho,Counted Live,0
7/10,2008,Tatlawiksuk River,Sockeye,Counted Live,2
7/10,2009,Tatlawiksuk River,Chinook,Counted Live,33
7/10,2009,Tatlawiksuk River,Chum,Counted Live,498
7/10,2009,Tatlawiksuk River,Coho,Counted Live,0
7/10,2009,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2010,Tatlawiksuk River,Chinook,Counted Live,4
7/10,2010,Tatlawiksuk River,Chum,Counted Live,987
7/10,2010,Tatlawiksuk River,Coho,Counted Live,0
7/10,2010,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2011,Tatlawiksuk River,Chinook,Counted Live,46
7/10,2011,Tatlawiksuk River,Chum,Counted Live,3445
7/10,2011,Tatlawiksuk River,Coho,Counted Live,0
7/10,2011,Tatlawiksuk River,Sockeye,Counted Live,1
7/10,2012,Tatlawiksuk River,Chinook,Counted Live,77
7/10,2012,Tatlawiksuk River,Chum,Counted Live,1387
7/10,2012,Tatlawiksuk River,Coho,Counted Live,0
7/10,2012,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2013,Tatlawiksuk River,Chinook,Counted Live,11
7/10,2013,Tatlawiksuk River,Chum,Counted Live,696
7/10,2013,Tatlawiksuk River,Coho,Counted Live,0
7/10,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2014,Tatlawiksuk River,Chinook,Counted Live,54
7/10,2014,Tatlawiksuk River,Chum,Counted Live,570
7/10,2014,Tatlawiksuk River,Coho,Counted Live,0
7/10,2014,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2015,Tatlawiksuk River,Chinook,Counted Live,47
7/10,2015,Tatlawiksuk River,Chum,Counted Live,341
7/10,2015,Tatlawiksuk River,Coho,Counted Live,0
7/10,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2016,Tatlawiksuk River,Chinook,Counted Live,36
7/10,2016,Tatlawiksuk River,Chum,Counted Live,124
7/10,2016,Tatlawiksuk River,Coho,Counted Live,0
7/10,2016,Tatlawiksuk River,Sockeye,Counted Live,0
7/10,2017,Tatlawiksuk River,Chinook,Counted Live,216
7/10,2017,Tatlawiksuk River,Chum,Counted Live,2804
7/10,2017,Tatlawiksuk River,Coho,Counted Live,0
7/10,2017,Tatlawiksuk River,Sockeye,Counted Live,18
7/11,1999,Tatlawiksuk River,Chinook,Estimated,55
7/11,1999,Tatlawiksuk River,Chum,Estimated,320
7/11,1999,Tatlawiksuk River,Coho,Estimated,0
7/11,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2000,Tatlawiksuk River,Chinook,Counted Live,45
7/11,2000,Tatlawiksuk River,Chum,Counted Live,391
7/11,2000,Tatlawiksuk River,Coho,Counted Live,0
7/11,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2001,Tatlawiksuk River,Chinook,Counted Live,14
7/11,2001,Tatlawiksuk River,Chum,Counted Live,596
7/11,2001,Tatlawiksuk River,Coho,Counted Live,0
7/11,2001,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2002,Tatlawiksuk River,Chinook,Counted Live,48
7/11,2002,Tatlawiksuk River,Chum,Counted Live,1238
7/11,2002,Tatlawiksuk River,Coho,Counted Live,0
7/11,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2004,Tatlawiksuk River,Chinook,Counted Live,43
7/11,2004,Tatlawiksuk River,Chum,Counted Live,425
7/11,2004,Tatlawiksuk River,Coho,Counted Live,0
7/11,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2005,Tatlawiksuk River,Chinook,Counted Live,143
7/11,2005,Tatlawiksuk River,Chum,Counted Live,2741
7/11,2005,Tatlawiksuk River,Coho,Counted Live,0
7/11,2005,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2006,Tatlawiksuk River,Chinook,Counted Live,46
7/11,2006,Tatlawiksuk River,Chum,Counted Live,1018
7/11,2006,Tatlawiksuk River,Coho,Counted Live,0
7/11,2006,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2007,Tatlawiksuk River,Chinook,Counted Live,75
7/11,2007,Tatlawiksuk River,Chum,Counted Live,3366
7/11,2007,Tatlawiksuk River,Coho,Counted Live,0
7/11,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2008,Tatlawiksuk River,Chinook,Counted Live,39
7/11,2008,Tatlawiksuk River,Chum,Counted Live,1240
7/11,2008,Tatlawiksuk River,Coho,Counted Live,0
7/11,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2009,Tatlawiksuk River,Chinook,Counted Live,152
7/11,2009,Tatlawiksuk River,Chum,Counted Live,680
7/11,2009,Tatlawiksuk River,Coho,Counted Live,0
7/11,2009,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2010,Tatlawiksuk River,Chinook,Counted Live,16
7/11,2010,Tatlawiksuk River,Chum,Counted Live,1403
7/11,2010,Tatlawiksuk River,Coho,Counted Live,0
7/11,2010,Tatlawiksuk River,Sockeye,Counted Live,1
7/11,2011,Tatlawiksuk River,Chinook,Counted Live,27
7/11,2011,Tatlawiksuk River,Chum,Counted Live,2974
7/11,2011,Tatlawiksuk River,Coho,Counted Live,0
7/11,2011,Tatlawiksuk River,Sockeye,Counted Live,1
7/11,2012,Tatlawiksuk River,Chinook,Counted Live,47
7/11,2012,Tatlawiksuk River,Chum,Counted Live,1135
7/11,2012,Tatlawiksuk River,Coho,Counted Live,0
7/11,2012,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2013,Tatlawiksuk River,Chinook,Counted Live,21
7/11,2013,Tatlawiksuk River,Chum,Counted Live,1311
7/11,2013,Tatlawiksuk River,Coho,Counted Live,0
7/11,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2014,Tatlawiksuk River,Chinook,Counted Live,27
7/11,2014,Tatlawiksuk River,Chum,Counted Live,538
7/11,2014,Tatlawiksuk River,Coho,Counted Live,0
7/11,2014,Tatlawiksuk River,Sockeye,Counted Live,2
7/11,2015,Tatlawiksuk River,Chinook,Counted Live,189
7/11,2015,Tatlawiksuk River,Chum,Counted Live,642
7/11,2015,Tatlawiksuk River,Coho,Counted Live,0
7/11,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2016,Tatlawiksuk River,Chinook,Counted Live,53
7/11,2016,Tatlawiksuk River,Chum,Counted Live,207
7/11,2016,Tatlawiksuk River,Coho,Counted Live,0
7/11,2016,Tatlawiksuk River,Sockeye,Counted Live,0
7/11,2017,Tatlawiksuk River,Chinook,Estimated,139
7/11,2017,Tatlawiksuk River,Chum,Estimated,1622
7/11,2017,Tatlawiksuk River,Coho,Counted Live,0
7/11,2017,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,1999,Tatlawiksuk River,Chinook,Counted Live,118
7/12,1999,Tatlawiksuk River,Chum,Counted Live,416
7/12,1999,Tatlawiksuk River,Coho,Counted Live,0
7/12,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2000,Tatlawiksuk River,Chinook,Counted Live,50
7/12,2000,Tatlawiksuk River,Chum,Counted Live,611
7/12,2000,Tatlawiksuk River,Coho,Counted Live,0
7/12,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2001,Tatlawiksuk River,Chinook,Counted Live,48
7/12,2001,Tatlawiksuk River,Chum,Counted Live,1179
7/12,2001,Tatlawiksuk River,Coho,Counted Live,0
7/12,2001,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2002,Tatlawiksuk River,Chinook,Counted Live,19
7/12,2002,Tatlawiksuk River,Chum,Counted Live,869
7/12,2002,Tatlawiksuk River,Coho,Counted Live,0
7/12,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2004,Tatlawiksuk River,Chinook,Counted Live,16
7/12,2004,Tatlawiksuk River,Chum,Counted Live,502
7/12,2004,Tatlawiksuk River,Coho,Counted Live,0
7/12,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2005,Tatlawiksuk River,Chinook,Counted Live,101
7/12,2005,Tatlawiksuk River,Chum,Counted Live,2775
7/12,2005,Tatlawiksuk River,Coho,Counted Live,0
7/12,2005,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2006,Tatlawiksuk River,Chinook,Counted Live,111
7/12,2006,Tatlawiksuk River,Chum,Counted Live,1365
7/12,2006,Tatlawiksuk River,Coho,Counted Live,0
7/12,2006,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2007,Tatlawiksuk River,Chinook,Counted Live,30
7/12,2007,Tatlawiksuk River,Chum,Counted Live,3916
7/12,2007,Tatlawiksuk River,Coho,Counted Live,0
7/12,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2008,Tatlawiksuk River,Chinook,Estimated,51
7/12,2008,Tatlawiksuk River,Chum,Estimated,1341
7/12,2008,Tatlawiksuk River,Coho,Estimated,0
7/12,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2009,Tatlawiksuk River,Chinook,Counted Live,64
7/12,2009,Tatlawiksuk River,Chum,Counted Live,698
7/12,2009,Tatlawiksuk River,Coho,Counted Live,0
7/12,2009,Tatlawiksuk River,Sockeye,Counted Live,1
7/12,2010,Tatlawiksuk River,Chinook,Counted Live,24
7/12,2010,Tatlawiksuk River,Chum,Counted Live,1832
7/12,2010,Tatlawiksuk River,Coho,Counted Live,0
7/12,2010,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2011,Tatlawiksuk River,Chinook,Counted Live,94
7/12,2011,Tatlawiksuk River,Chum,Counted Live,5078
7/12,2011,Tatlawiksuk River,Coho,Counted Live,0
7/12,2011,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2012,Tatlawiksuk River,Chinook,Counted Live,42
7/12,2012,Tatlawiksuk River,Chum,Counted Live,1675
7/12,2012,Tatlawiksuk River,Coho,Counted Live,0
7/12,2012,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2013,Tatlawiksuk River,Chinook,Counted Live,56
7/12,2013,Tatlawiksuk River,Chum,Counted Live,1676
7/12,2013,Tatlawiksuk River,Coho,Counted Live,0
7/12,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2014,Tatlawiksuk River,Chinook,Counted Live,12
7/12,2014,Tatlawiksuk River,Chum,Counted Live,585
7/12,2014,Tatlawiksuk River,Coho,Counted Live,0
7/12,2014,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2015,Tatlawiksuk River,Chinook,Counted Live,55
7/12,2015,Tatlawiksuk River,Chum,Counted Live,513
7/12,2015,Tatlawiksuk River,Coho,Counted Live,0
7/12,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2016,Tatlawiksuk River,Chinook,Counted Live,101
7/12,2016,Tatlawiksuk River,Chum,Counted Live,305
7/12,2016,Tatlawiksuk River,Coho,Counted Live,0
7/12,2016,Tatlawiksuk River,Sockeye,Counted Live,0
7/12,2017,Tatlawiksuk River,Chinook,Counted Live,125
7/12,2017,Tatlawiksuk River,Chum,Counted Live,1805
7/12,2017,Tatlawiksuk River,Coho,Counted Live,0
7/12,2017,Tatlawiksuk River,Sockeye,Counted Live,5
7/13,1999,Tatlawiksuk River,Chinook,Counted Live,54
7/13,1999,Tatlawiksuk River,Chum,Counted Live,280
7/13,1999,Tatlawiksuk River,Coho,Counted Live,0
7/13,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2000,Tatlawiksuk River,Chinook,Counted Live,9
7/13,2000,Tatlawiksuk River,Chum,Counted Live,169
7/13,2000,Tatlawiksuk River,Coho,Counted Live,0
7/13,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2001,Tatlawiksuk River,Chinook,Counted Live,150
7/13,2001,Tatlawiksuk River,Chum,Counted Live,1199
7/13,2001,Tatlawiksuk River,Coho,Counted Live,0
7/13,2001,Tatlawiksuk River,Sockeye,Counted Live,1
7/13,2002,Tatlawiksuk River,Chinook,Counted Live,20
7/13,2002,Tatlawiksuk River,Chum,Counted Live,702
7/13,2002,Tatlawiksuk River,Coho,Counted Live,0
7/13,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2004,Tatlawiksuk River,Chinook,Counted Live,98
7/13,2004,Tatlawiksuk River,Chum,Counted Live,967
7/13,2004,Tatlawiksuk River,Coho,Counted Live,0
7/13,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2005,Tatlawiksuk River,Chinook,Counted Live,86
7/13,2005,Tatlawiksuk River,Chum,Counted Live,2610
7/13,2005,Tatlawiksuk River,Coho,Counted Live,0
7/13,2005,Tatlawiksuk River,Sockeye,Counted Live,1
7/13,2006,Tatlawiksuk River,Chinook,Counted Live,59
7/13,2006,Tatlawiksuk River,Chum,Counted Live,1003
7/13,2006,Tatlawiksuk River,Coho,Counted Live,0
7/13,2006,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2007,Tatlawiksuk River,Chinook,Counted Live,37
7/13,2007,Tatlawiksuk River,Chum,Counted Live,3632
7/13,2007,Tatlawiksuk River,Coho,Counted Live,0
7/13,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2008,Tatlawiksuk River,Chinook,Counted Live,51
7/13,2008,Tatlawiksuk River,Chum,Counted Live,1808
7/13,2008,Tatlawiksuk River,Coho,Counted Live,0
7/13,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2009,Tatlawiksuk River,Chinook,Counted Live,28
7/13,2009,Tatlawiksuk River,Chum,Counted Live,723
7/13,2009,Tatlawiksuk River,Coho,Counted Live,0
7/13,2009,Tatlawiksuk River,Sockeye,Counted Live,2
7/13,2010,Tatlawiksuk River,Chinook,Counted Live,35
7/13,2010,Tatlawiksuk River,Chum,Counted Live,1799
7/13,2010,Tatlawiksuk River,Coho,Counted Live,0
7/13,2010,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2011,Tatlawiksuk River,Chinook,Counted Live,144
7/13,2011,Tatlawiksuk River,Chum,Counted Live,5258
7/13,2011,Tatlawiksuk River,Coho,Counted Live,0
7/13,2011,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2012,Tatlawiksuk River,Chinook,Counted Live,75
7/13,2012,Tatlawiksuk River,Chum,Counted Live,2250
7/13,2012,Tatlawiksuk River,Coho,Counted Live,0
7/13,2012,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2013,Tatlawiksuk River,Chinook,Counted Live,16
7/13,2013,Tatlawiksuk River,Chum,Counted Live,1759
7/13,2013,Tatlawiksuk River,Coho,Counted Live,0
7/13,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2014,Tatlawiksuk River,Chinook,Counted Live,12
7/13,2014,Tatlawiksuk River,Chum,Counted Live,539
7/13,2014,Tatlawiksuk River,Coho,Counted Live,0
7/13,2014,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2015,Tatlawiksuk River,Chinook,Counted Live,71
7/13,2015,Tatlawiksuk River,Chum,Counted Live,339
7/13,2015,Tatlawiksuk River,Coho,Counted Live,0
7/13,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/13,2016,Tatlawiksuk River,Chinook,Counted Live,30
7/13,2016,Tatlawiksuk River,Chum,Counted Live,210
7/13,2016,Tatlawiksuk River,Coho,Counted Live,0
7/13,2016,Tatlawiksuk River,Sockeye,Counted Live,1
7/13,2017,Tatlawiksuk River,Chinook,Counted Live,79
7/13,2017,Tatlawiksuk River,Chum,Counted Live,1293
7/13,2017,Tatlawiksuk River,Coho,Counted Live,0
7/13,2017,Tatlawiksuk River,Sockeye,Counted Live,10
7/14,1999,Tatlawiksuk River,Chinook,Counted Live,64
7/14,1999,Tatlawiksuk River,Chum,Counted Live,361
7/14,1999,Tatlawiksuk River,Coho,Counted Live,0
7/14,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2000,Tatlawiksuk River,Chinook,Counted Live,0
7/14,2000,Tatlawiksuk River,Chum,Counted Live,33
7/14,2000,Tatlawiksuk River,Coho,Counted Live,0
7/14,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2001,Tatlawiksuk River,Chinook,Counted Live,48
7/14,2001,Tatlawiksuk River,Chum,Counted Live,1301
7/14,2001,Tatlawiksuk River,Coho,Counted Live,0
7/14,2001,Tatlawiksuk River,Sockeye,Counted Live,1
7/14,2002,Tatlawiksuk River,Chinook,Counted Live,21
7/14,2002,Tatlawiksuk River,Chum,Counted Live,707
7/14,2002,Tatlawiksuk River,Coho,Counted Live,0
7/14,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2004,Tatlawiksuk River,Chinook,Counted Live,29
7/14,2004,Tatlawiksuk River,Chum,Counted Live,759
7/14,2004,Tatlawiksuk River,Coho,Counted Live,0
7/14,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2005,Tatlawiksuk River,Chinook,Counted Live,123
7/14,2005,Tatlawiksuk River,Chum,Counted Live,3095
7/14,2005,Tatlawiksuk River,Coho,Counted Live,0
7/14,2005,Tatlawiksuk River,Sockeye,Counted Live,1
7/14,2006,Tatlawiksuk River,Chinook,Counted Live,52
7/14,2006,Tatlawiksuk River,Chum,Counted Live,504
7/14,2006,Tatlawiksuk River,Coho,Counted Live,0
7/14,2006,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2007,Tatlawiksuk River,Chinook,Counted Live,27
7/14,2007,Tatlawiksuk River,Chum,Counted Live,2660
7/14,2007,Tatlawiksuk River,Coho,Counted Live,0
7/14,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2008,Tatlawiksuk River,Chinook,Counted Live,150
7/14,2008,Tatlawiksuk River,Chum,Counted Live,2102
7/14,2008,Tatlawiksuk River,Coho,Counted Live,0
7/14,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2009,Tatlawiksuk River,Chinook,Counted Live,59
7/14,2009,Tatlawiksuk River,Chum,Counted Live,903
7/14,2009,Tatlawiksuk River,Coho,Counted Live,0
7/14,2009,Tatlawiksuk River,Sockeye,Counted Live,3
7/14,2010,Tatlawiksuk River,Chinook,Counted Live,18
7/14,2010,Tatlawiksuk River,Chum,Counted Live,1721
7/14,2010,Tatlawiksuk River,Coho,Counted Live,0
7/14,2010,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2011,Tatlawiksuk River,Chinook,Counted Live,29
7/14,2011,Tatlawiksuk River,Chum,Counted Live,3124
7/14,2011,Tatlawiksuk River,Coho,Counted Live,0
7/14,2011,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2012,Tatlawiksuk River,Chinook,Counted Live,11
7/14,2012,Tatlawiksuk River,Chum,Counted Live,1184
7/14,2012,Tatlawiksuk River,Coho,Counted Live,0
7/14,2012,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2013,Tatlawiksuk River,Chinook,Counted Live,34
7/14,2013,Tatlawiksuk River,Chum,Counted Live,1779
7/14,2013,Tatlawiksuk River,Coho,Counted Live,0
7/14,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2014,Tatlawiksuk River,Chinook,Counted Live,16
7/14,2014,Tatlawiksuk River,Chum,Counted Live,631
7/14,2014,Tatlawiksuk River,Coho,Counted Live,0
7/14,2014,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2015,Tatlawiksuk River,Chinook,Counted Live,93
7/14,2015,Tatlawiksuk River,Chum,Counted Live,542
7/14,2015,Tatlawiksuk River,Coho,Counted Live,0
7/14,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/14,2016,Tatlawiksuk River,Chinook,Counted Live,116
7/14,2016,Tatlawiksuk River,Chum,Counted Live,329
7/14,2016,Tatlawiksuk River,Coho,Counted Live,0
7/14,2016,Tatlawiksuk River,Sockeye,Counted Live,1
7/14,2017,Tatlawiksuk River,Chinook,Counted Live,65
7/14,2017,Tatlawiksuk River,Chum,Counted Live,1010
7/14,2017,Tatlawiksuk River,Coho,Counted Live,0
7/14,2017,Tatlawiksuk River,Sockeye,Counted Live,1
7/15,1999,Tatlawiksuk River,Chinook,Counted Live,24
7/15,1999,Tatlawiksuk River,Chum,Counted Live,268
7/15,1999,Tatlawiksuk River,Coho,Counted Live,0
7/15,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2000,Tatlawiksuk River,Chinook,Counted Live,8
7/15,2000,Tatlawiksuk River,Chum,Counted Live,266
7/15,2000,Tatlawiksuk River,Coho,Counted Live,0
7/15,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2001,Tatlawiksuk River,Chinook,Counted Live,47
7/15,2001,Tatlawiksuk River,Chum,Counted Live,1330
7/15,2001,Tatlawiksuk River,Coho,Counted Live,0
7/15,2001,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2002,Tatlawiksuk River,Chinook,Counted Live,103
7/15,2002,Tatlawiksuk River,Chum,Counted Live,1123
7/15,2002,Tatlawiksuk River,Coho,Counted Live,0
7/15,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2004,Tatlawiksuk River,Chinook,Counted Live,31
7/15,2004,Tatlawiksuk River,Chum,Counted Live,642
7/15,2004,Tatlawiksuk River,Coho,Counted Live,0
7/15,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2005,Tatlawiksuk River,Chinook,Counted Live,35
7/15,2005,Tatlawiksuk River,Chum,Counted Live,2780
7/15,2005,Tatlawiksuk River,Coho,Counted Live,0
7/15,2005,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2006,Tatlawiksuk River,Chinook,Counted Live,41
7/15,2006,Tatlawiksuk River,Chum,Counted Live,491
7/15,2006,Tatlawiksuk River,Coho,Counted Live,0
7/15,2006,Tatlawiksuk River,Sockeye,Counted Live,1
7/15,2007,Tatlawiksuk River,Chinook,Counted Live,70
7/15,2007,Tatlawiksuk River,Chum,Counted Live,2755
7/15,2007,Tatlawiksuk River,Coho,Counted Live,0
7/15,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2008,Tatlawiksuk River,Chinook,Counted Live,67
7/15,2008,Tatlawiksuk River,Chum,Counted Live,1211
7/15,2008,Tatlawiksuk River,Coho,Counted Live,0
7/15,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2009,Tatlawiksuk River,Chinook,Counted Live,12
7/15,2009,Tatlawiksuk River,Chum,Counted Live,695
7/15,2009,Tatlawiksuk River,Coho,Counted Live,0
7/15,2009,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2010,Tatlawiksuk River,Chinook,Counted Live,19
7/15,2010,Tatlawiksuk River,Chum,Counted Live,1625
7/15,2010,Tatlawiksuk River,Coho,Counted Live,0
7/15,2010,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2011,Tatlawiksuk River,Chinook,Counted Live,26
7/15,2011,Tatlawiksuk River,Chum,Counted Live,2366
7/15,2011,Tatlawiksuk River,Coho,Counted Live,0
7/15,2011,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2012,Tatlawiksuk River,Chinook,Counted Live,20
7/15,2012,Tatlawiksuk River,Chum,Counted Live,1898
7/15,2012,Tatlawiksuk River,Coho,Counted Live,0
7/15,2012,Tatlawiksuk River,Sockeye,Counted Live,4
7/15,2013,Tatlawiksuk River,Chinook,Counted Live,86
7/15,2013,Tatlawiksuk River,Chum,Counted Live,1183
7/15,2013,Tatlawiksuk River,Coho,Counted Live,0
7/15,2013,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2014,Tatlawiksuk River,Chinook,Counted Live,35
7/15,2014,Tatlawiksuk River,Chum,Counted Live,717
7/15,2014,Tatlawiksuk River,Coho,Counted Live,0
7/15,2014,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2015,Tatlawiksuk River,Chinook,Counted Live,32
7/15,2015,Tatlawiksuk River,Chum,Counted Live,273
7/15,2015,Tatlawiksuk River,Coho,Counted Live,0
7/15,2015,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2016,Tatlawiksuk River,Chinook,Counted Live,94
7/15,2016,Tatlawiksuk River,Chum,Counted Live,361
7/15,2016,Tatlawiksuk River,Coho,Counted Live,0
7/15,2016,Tatlawiksuk River,Sockeye,Counted Live,0
7/15,2017,Tatlawiksuk River,Chinook,Counted Live,86
7/15,2017,Tatlawiksuk River,Chum,Counted Live,1047
7/15,2017,Tatlawiksuk River,Coho,Counted Live,0
7/15,2017,Tatlawiksuk River,Sockeye,Counted Live,6
7/16,1999,Tatlawiksuk River,Chinook,Counted Live,65
7/16,1999,Tatlawiksuk River,Chum,Counted Live,377
7/16,1999,Tatlawiksuk River,Coho,Counted Live,0
7/16,1999,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2000,Tatlawiksuk River,Chinook,Counted Live,20
7/16,2000,Tatlawiksuk River,Chum,Counted Live,367
7/16,2000,Tatlawiksuk River,Coho,Counted Live,0
7/16,2000,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2001,Tatlawiksuk River,Chinook,Counted Live,12
7/16,2001,Tatlawiksuk River,Chum,Counted Live,1092
7/16,2001,Tatlawiksuk River,Coho,Counted Live,0
7/16,2001,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2002,Tatlawiksuk River,Chinook,Counted Live,10
7/16,2002,Tatlawiksuk River,Chum,Counted Live,677
7/16,2002,Tatlawiksuk River,Coho,Counted Live,0
7/16,2002,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2004,Tatlawiksuk River,Chinook,Counted Live,47
7/16,2004,Tatlawiksuk River,Chum,Counted Live,829
7/16,2004,Tatlawiksuk River,Coho,Counted Live,0
7/16,2004,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2005,Tatlawiksuk River,Chinook,Counted Live,96
7/16,2005,Tatlawiksuk River,Chum,Counted Live,3283
7/16,2005,Tatlawiksuk River,Coho,Counted Live,0
7/16,2005,Tatlawiksuk River,Sockeye,Counted Live,3
7/16,2006,Tatlawiksuk River,Chinook,Counted Live,36
7/16,2006,Tatlawiksuk River,Chum,Counted Live,929
7/16,2006,Tatlawiksuk River,Coho,Counted Live,1
7/16,2006,Tatlawiksuk River,Sockeye,Counted Live,2
7/16,2007,Tatlawiksuk River,Chinook,Counted Live,55
7/16,2007,Tatlawiksuk River,Chum,Counted Live,3731
7/16,2007,Tatlawiksuk River,Coho,Counted Live,0
7/16,2007,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2008,Tatlawiksuk River,Chinook,Counted Live,28
7/16,2008,Tatlawiksuk River,Chum,Counted Live,1388
7/16,2008,Tatlawiksuk River,Coho,Counted Live,0
7/16,2008,Tatlawiksuk River,Sockeye,Counted Live,0
7/16,2009,Tatlawiksuk River,Chinook,Counted Live,8
7/16,2009,Tatlawiksuk River,Chum,Counted Live,772
7/16,2009,Tatlawiksuk River,Coho,Counted Live,0
7/16,2009,Tatlawiksuk River,Sockeye,Counted Live,1
7/16,2010,Tatlawiksuk River,Chinook,Counted Live,25
7/16,2010,Tatlawiksuk River,Chum,Counted Live,2116
7/16,2010,Tatlawiksuk River,Coho,Counted Live,0
7/16,2010,Tatlawiksuk River,Sockeye,Counted Live,2
7/16,2011,Tatlawiksuk River,Chinook,Counted Live,26
