date,year,location,species,sex,length,fw_age,sw_age,meas_type
8/28/2002,2002,Takotna River,Coho,male,579,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,572,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,575,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,568,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,572,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,566,,,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,545,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,525,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,570,,,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,585,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,598,3,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,626,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,585,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,585,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,600,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,608,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,590,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,586,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,522,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,553,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,552,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,597,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,558,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,588,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,584,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,570,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,516,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,562,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,571,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,648,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,615,3,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,510,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,585,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,588,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,566,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,595,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,555,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,578,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,male,620,2,1,Mid-eye to fork of tail
8/28/2002,2002,Takotna River,Coho,female,550,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,650,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,565,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,595,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,610,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,465,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,565,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,615,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,590,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,660,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,625,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,550,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,610,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,590,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,505,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,410,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,600,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,540,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,550,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,570,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,605,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,595,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,563,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,607,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,570,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,622,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,533,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,639,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,590,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,580,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,521,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,568,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,552,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,587,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,612,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,620,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,628,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,611,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,592,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,595,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,500,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,612,3,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,565,2,1,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,male,587,,,Mid-eye to fork of tail
9/4/2002,2002,Takotna River,Coho,female,603,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,565,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,565,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,520,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,580,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,595,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,500,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,535,1,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,560,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,480,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,565,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,550,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,550,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,580,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,590,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,590,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,540,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,590,3,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,595,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,540,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,565,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,600,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,610,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,525,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,580,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,520,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,600,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,595,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,610,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,605,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,610,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,590,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,545,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,575,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,605,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,585,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,615,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,500,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,565,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,405,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,595,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,535,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,550,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,420,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,510,3,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,550,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,622,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,610,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,608,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,600,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,605,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,598,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,607,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,585,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,560,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,620,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,545,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,578,3,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,618,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,505,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,600,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,625,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,594,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,580,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,608,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,568,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,557,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,570,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,584,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,648,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,476,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,532,2,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,620,,,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,female,583,3,1,Mid-eye to fork of tail
9/5/2002,2002,Takotna River,Coho,male,550,2,1,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chinook,male,740,1,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chinook,female,810,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chinook,male,677,1,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chinook,male,728,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,580,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,600,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,590,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,615,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,585,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,575,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,560,0,2,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,585,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,600,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,590,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,560,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,610,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,610,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,610,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,555,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,610,,,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,580,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,580,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,535,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,555,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,530,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,500,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,558,0,2,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,560,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,565,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,593,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,645,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,549,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,610,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,628,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,605,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,558,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,603,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,568,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,616,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,525,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,620,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,557,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,560,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,614,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,569,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,563,0,2,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,605,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,610,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,555,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,588,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,570,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,568,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,587,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,608,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,615,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,563,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,625,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,647,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,613,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,male,570,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,532,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,610,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,582,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,606,0,4,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,640,0,3,Mid-eye to fork of tail
7/5/2003,2003,Takotna River,Chum,female,572,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,female,850,1,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,female,835,1,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,female,810,1,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,female,765,1,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,female,795,1,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chinook,male,728,1,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,575,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,620,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,615,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,600,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,585,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,595,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,570,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,630,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,540,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,565,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,565,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,580,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,585,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,630,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,555,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,580,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,540,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,505,0,2,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,520,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,555,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,585,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,545,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,530,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,580,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,560,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,635,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,615,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,535,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,625,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,610,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,610,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,575,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,585,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,640,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,540,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,535,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,625,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,570,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,625,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,525,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,540,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,580,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,575,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,555,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,600,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,620,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,585,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,555,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,625,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,600,0,5,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,603,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,547,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,620,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,565,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,573,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,608,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,598,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,614,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,616,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,676,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,590,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,580,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,595,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,570,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,600,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,625,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,570,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,585,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,585,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,630,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,638,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,629,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,534,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,550,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,530,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,627,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,540,,,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,640,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,576,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,615,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,550,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,544,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,590,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,600,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,525,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,male,547,0,3,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,560,0,4,Mid-eye to fork of tail
7/6/2003,2003,Takotna River,Chum,female,562,0,3,Mid-eye to fork of tail
