date,year,location,species,sex,length,fw_age,sw_age,meas_type
8/6/2001,2001,Tatlawiksuk River,Chum,male,586,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,626,0,4,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,543,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,586,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,553,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,559,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,560,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,503,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,591,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,595,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,511,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,515,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,616,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,556,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,555,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,561,0,4,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,509,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,554,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,526,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,530,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,519,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,534,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,532,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,536,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,490,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,female,500,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Chum,male,579,0,3,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,549,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,546,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,male,553,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,564,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,591,,,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,543,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,male,592,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,560,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,547,1,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,555,3,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,male,591,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,556,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,563,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,554,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,558,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,546,3,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,549,,,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,female,580,2,1,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,male,610,,,Mid-eye to fork of tail
8/6/2001,2001,Tatlawiksuk River,Coho,male,608,2,1,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,559,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,568,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,530,0,2,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,533,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,537,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,573,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,565,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,527,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,532,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,534,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,575,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,559,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,536,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,525,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,513,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,520,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,542,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,574,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,569,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,508,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,493,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,557,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,567,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,539,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,546,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,595,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,587,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,543,0,4,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,575,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,539,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,580,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,543,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,514,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,533,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,498,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,520,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,527,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,male,552,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,491,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Chum,female,495,0,3,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Coho,male,557,2,1,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Coho,female,553,2,1,Mid-eye to fork of tail
8/7/2001,2001,Tatlawiksuk River,Coho,male,559,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,529,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,524,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,580,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,534,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,581,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,579,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,488,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,588,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,594,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,498,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,558,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,565,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,586,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,552,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,530,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,527,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,528,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,560,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,537,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,476,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,568,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,573,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,544,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,538,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,526,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,male,544,0,4,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Chum,female,495,0,3,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,530,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,610,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,530,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,547,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,417,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,556,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,545,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,579,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,540,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,583,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,548,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,559,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,553,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,566,3,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,569,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,560,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,578,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,544,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,568,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,579,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,548,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,546,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,534,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,485,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,468,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,563,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,618,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,576,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,556,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,535,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,588,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,560,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,535,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,457,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,579,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,549,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,514,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,595,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,590,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,587,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,555,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,543,,,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,471,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,577,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,485,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,559,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,550,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,576,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,526,3,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,579,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,600,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,587,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,600,3,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,574,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,590,3,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,584,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,565,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,571,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,male,615,2,1,Mid-eye to fork of tail
8/8/2001,2001,Tatlawiksuk River,Coho,female,546,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,554,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,547,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,555,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,575,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,567,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,557,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,598,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,561,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,423,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,533,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,566,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,560,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,582,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,570,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,584,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,573,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,606,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,584,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,592,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,541,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,538,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,424,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,531,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,544,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,464,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,573,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,576,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,574,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,527,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,548,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,580,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,586,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,580,1,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,410,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,669,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,584,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,563,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,580,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,557,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,556,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,559,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,587,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,580,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,581,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,544,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,564,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,596,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,533,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,582,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,542,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,577,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,569,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,558,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,547,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,579,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,595,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,514,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,588,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,515,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,582,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,570,3,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,570,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,573,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,570,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,558,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,578,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,560,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,537,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,572,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,534,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,553,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,549,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,596,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,580,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,573,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,570,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,579,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,537,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,493,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,489,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,564,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,542,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,587,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,557,2,1,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,female,554,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,538,,,Mid-eye to fork of tail
8/9/2001,2001,Tatlawiksuk River,Coho,male,567,3,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Chum,female,550,0,3,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Chum,male,533,0,3,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Chum,female,461,0,3,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Chum,female,454,0,3,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,569,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,548,1,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,484,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,510,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,575,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,553,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,602,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,536,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,523,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,583,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,580,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,538,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,563,3,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,547,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,613,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,539,3,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,546,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,542,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,577,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,544,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,528,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,552,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,563,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,486,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,552,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,545,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,548,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,493,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,569,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,572,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,558,3,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,587,,,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,585,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,562,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,female,549,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,578,2,1,Mid-eye to fork of tail
8/13/2001,2001,Tatlawiksuk River,Coho,male,558,2,1,Mid-eye to fork of tail
